id,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating
18342918,New City,60609,41.81111,-87.64086,House,Entire home/apt,3,2,1,1,$75.00 ,93
18344621,North Center,60618,41.94737,-87.6863,Apartment,Entire home/apt,6,1,3,3,$135.00 ,90
18345004,Logan Square,60647,41.91451,-87.68946,Condominium,Private room,2,2.5,1,1,$99.00 ,98
18345065,West Town,60642,41.8931,-87.66014,Apartment,Entire home/apt,5,1,2,6,$149.00 ,98
18353503,Douglas,60616,41.83179,-87.62079,House,Entire home/apt,16,2,5,10,$350.00 ,96
18356153,Lake View,60613,41.94766,-87.66285,Apartment,Entire home/apt,2,1,1,1,$150.00 ,
18358693,Loop,60602,41.88548,-87.63082,Apartment,Entire home/apt,6,2,2,4,$282.00 ,96
18360890,Near West Side,60661,41.88567,-87.64265,Apartment,Entire home/apt,2,1,1,1,$199.00 ,100
18370680,West Town,60642,41.90808,-87.66291,Condominium,Entire home/apt,4,3,2,2,$235.00 ,95
18371067,North Center,60618,41.94719,-87.68818,Apartment,Private room,4,1,2,2,$69.00 ,
18374108,Portage Park,60641,41.95941,-87.76228,Guest suite,Entire home/apt,6,1,1,3,$60.00 ,100
18377747,Bridgeport,60608,41.83679,-87.64848,House,Private room,2,1,1,1,$70.00 ,97
18378046,Rogers Park,60626,42.00566,-87.67013,Apartment,Shared room,4,1,1,2,$33.00 ,60
18387756,Lincoln Park,60614,41.91734,-87.6356,Apartment,Entire home/apt,3,1,1,1,$110.00 ,94
18395345,Loop,60601,41.88529,-87.63556,Apartment,Entire home/apt,5,2,2,3,$182.00 ,96
18409484,Lake View,60657,41.9369,-87.6543,Apartment,Entire home/apt,4,1,1,2,$175.00 ,97
18412293,Lincoln Park,60614,41.93024,-87.64995,Apartment,Entire home/apt,4,2,2,2,$230.00 ,92
18415126,West Town,60622,41.9045,-87.67416,Condominium,Entire home/apt,8,2,3,4,$113.00 ,96
18428074,Near West Side,60607,41.86873,-87.66321,Apartment,Private room,1,1,1,1,$34.00 ,87
18431594,Lake View,60613,41.94739,-87.66363,Apartment,Entire home/apt,4,1,2,2,$125.00 ,99
18432523,Lake View,60657,41.9458,-87.65453,Serviced apartment,Entire home/apt,12,2.5,4,6,$600.00 ,100
18432699,Near North Side,60654,41.89116,-87.62737,Serviced apartment,Entire home/apt,3,1,0,1,$99.00 ,97
18433989,North Center,60618,41.94576,-87.67862,Apartment,Entire home/apt,4,1,1,1,$140.00 ,99
18440257,Uptown,60640,41.96264,-87.66225,Apartment,Entire home/apt,6,2,3,3,$405.00 ,100
18441952,Uptown,60640,41.96386,-87.66223,Apartment,Private room,2,1,1,1,$200.00 ,99
18444090,Near West Side,60607,41.88395,-87.65328,Loft,Entire home/apt,8,2,2,3,$145.00 ,94
18457045,Irving Park,60641,41.9527,-87.7323,Apartment,Entire home/apt,1,1,1,1,$75.00 ,96
18458402,West Town,60642,41.8943,-87.64849,Condominium,Entire home/apt,8,3,2,2,"$2,000.00 ",
18458456,Avondale,60618,41.93727,-87.71077,Townhouse,Private room,2,1,1,1,$60.00 ,93
18458784,Logan Square,60647,41.92686,-87.70188,Apartment,Private room,2,1,1,1,$50.00 ,98
18459276,Logan Square,60647,41.93087,-87.71012,Apartment,Entire home/apt,2,1,0,1,$80.00 ,
18473660,Near North Side,60611,41.8947,-87.62709,Apartment,Entire home/apt,2,1,1,1,$101.00 ,98
18473832,West Town,60622,41.8975,-87.68055,Apartment,Entire home/apt,4,1,1,3,$118.00 ,93
18474966,Logan Square,60647,41.91516,-87.69783,Apartment,Entire home/apt,6,1,3,3,$129.00 ,95
18476923,Rogers Park,60626,42.00656,-87.66285,Apartment,Entire home/apt,6,2,2,3,$145.00 ,98
18504605,Portage Park,60641,41.93983,-87.76014,Apartment,Entire home/apt,2,1,1,1,"$1,000.00 ",
18509024,Avondale,60618,41.93326,-87.6917,Bungalow,Entire home/apt,9,1,3,4,$183.00 ,96
18509034,Dunning,60634,41.95263,-87.8355,Apartment,Entire home/apt,2,1,1,1,$65.00 ,99
18517655,Loop,60601,41.88691,-87.63035,Serviced apartment,Entire home/apt,2,1,0,1,$155.00 ,96
18521017,Lake View,60657,41.93777,-87.64803,Condominium,Entire home/apt,4,1,2,2,$88.00 ,98
18522455,Woodlawn,60637,41.78153,-87.61158,Apartment,Entire home/apt,8,1,3,4,$57.00 ,95
18522470,Humboldt Park,60651,41.9053,-87.70919,Apartment,Entire home/apt,3,1,1,2,$100.00 ,100
18522739,Humboldt Park,60651,41.9062,-87.70884,Apartment,Private room,2,1,1,1,$45.00 ,98
18523616,Near West Side,60607,41.88483,-87.65965,Apartment,Entire home/apt,4,2,2,2,$294.00 ,94
18524555,Irving Park,60618,41.95991,-87.71876,House,Private room,6,1.5,1,3,$175.00 ,98
18527257,Lower West Side,60608,41.85159,-87.67865,Apartment,Entire home/apt,2,1,1,1,$99.00 ,100
18544395,Logan Square,60647,41.92223,-87.69995,Condominium,Private room,2,1,1,1,$70.00 ,94
18549584,Near North Side,60654,41.89283,-87.62809,Serviced apartment,Entire home/apt,3,1,0,1,$101.00 ,98
18549719,Hyde Park,60637,41.79296,-87.59275,Apartment,Entire home/apt,3,1,1,1,$61.00 ,90
18549893,Hyde Park,60615,41.79633,-87.59808,Apartment,Private room,1,1,1,1,$60.00 ,96
18550040,Loop,60605,41.87425,-87.62926,Apartment,Private room,2,1,1,1,$88.00 ,98
18560208,Logan Square,60647,41.91918,-87.68895,Apartment,Entire home/apt,2,1,1,2,$50.00 ,99
18566706,Near North Side,60611,41.88966,-87.61726,Apartment,Entire home/apt,2,1,0,1,$99.00 ,98
18568809,Lower West Side,60608,41.85768,-87.65082,Apartment,Private room,2,1,1,1,$55.00 ,93
18570000,West Town,60642,41.90499,-87.66447,Condominium,Entire home/apt,5,2,2,2,$175.00 ,97
18570989,Lake View,60657,41.94039,-87.64812,Condominium,Private room,2,1,1,1,$155.00 ,99
18582417,Loop,60601,41.88595,-87.62747,Apartment,Entire home/apt,4,1,1,2,$135.00 ,80
18583640,West Town,60642,41.89907,-87.66434,Apartment,Private room,2,1,1,1,$10.00 ,98
18583660,Grand Boulevard,60653,41.81141,-87.60861,Condominium,Private room,3,1,1,1,$125.00 ,99
18583879,Logan Square,60647,41.92881,-87.71186,Apartment,Entire home/apt,6,1,3,3,$115.00 ,
18585265,Woodlawn,60637,41.78421,-87.61143,House,Private room,2,1,1,1,$33.00 ,93
18585454,Forest Glen,60646,42.00891,-87.78427,Bungalow,Entire home/apt,4,2.5,3,3,$89.00 ,92
18591452,Englewood,60621,41.79022,-87.63426,House,Shared room,4,1,1,4,$19.00 ,88
18596206,Rogers Park,60626,42.00574,-87.67114,Apartment,Entire home/apt,4,1,2,2,$97.00 ,98
18596427,Near West Side,60661,41.87995,-87.64634,Serviced apartment,Entire home/apt,2,1,0,1,$130.00 ,100
18598103,Rogers Park,60626,42.02172,-87.67106,Apartment,Entire home/apt,5,1,1,1,$80.00 ,94
18599313,West Town,60622,41.90581,-87.66933,Apartment,Private room,2,1,1,1,"$2,500.00 ",
18601472,Uptown,60640,41.97123,-87.65304,House,Entire home/apt,6,2.5,3,3,$215.00 ,98
18609191,Lake View,60657,41.94017,-87.66507,Apartment,Entire home/apt,5,1,2,3,$139.00 ,98
18610650,Logan Square,60647,41.93173,-87.68955,Guest suite,Private room,4,1,1,1,$80.00 ,98
18611898,Lake View,60657,41.94446,-87.65395,Apartment,Entire home/apt,2,1,1,1,$59.00 ,98
18618247,West Town,60642,41.90028,-87.66719,Condominium,Entire home/apt,14,2,4,4,$329.00 ,95
18618387,West Town,60622,41.90825,-87.69359,Apartment,Entire home/apt,6,1,2,0,$75.00 ,98
18629869,Uptown,60613,41.95758,-87.65324,Condominium,Entire home/apt,4,1,2,2,$150.00 ,98
18636064,Lake View,60657,41.94571,-87.64764,Condominium,Entire home/apt,2,1,1,1,$190.00 ,100
18636230,Lincoln Park,60614,41.92987,-87.66947,Apartment,Private room,7,1,2,4,$130.00 ,
18636382,West Town,60622,41.90943,-87.68842,Guesthouse,Entire home/apt,2,1,0,1,$119.00 ,100
18636662,Logan Square,60647,41.91868,-87.70877,Apartment,Entire home/apt,5,1,2,2,$135.00 ,98
18636932,Portage Park,60641,41.95894,-87.7574,Apartment,Private room,2,1,1,1,$60.00 ,
18637763,West Town,60622,41.89203,-87.67354,House,Entire home/apt,6,1,3,4,$58.00 ,93
18638647,Near South Side,60616,41.85505,-87.62218,Loft,Entire home/apt,4,2,2,2,$150.00 ,94
18638690,Avondale,60618,41.93308,-87.69153,House,Entire home/apt,14,2,3,9,$280.00 ,97
18638839,Near North Side,60610,41.90139,-87.63235,Guest suite,Private room,4,1.5,1,3,$99.00 ,95
18649607,West Town,60622,41.89202,-87.67166,House,Entire home/apt,5,1,2,3,$70.00 ,93
18650533,Lake View,60613,41.95042,-87.66997,Apartment,Private room,5,1,2,2,$75.00 ,
18651627,Lake View,60613,41.94742,-87.65825,Apartment,Entire home/apt,8,2,3,6,$500.00 ,98
18652148,West Town,60622,41.90983,-87.68639,Apartment,Private room,6,1,1,2,$67.00 ,90
18664979,Irving Park,60618,41.95944,-87.71705,House,Private room,8,1.5,2,4,$67.00 ,97
18665260,West Town,60642,41.88987,-87.66218,Condominium,Entire home/apt,5,1.5,2,3,$300.00 ,96
18665347,Near North Side,60654,41.89443,-87.62797,Loft,Entire home/apt,12,2,5,5,$850.00 ,100
18668156,Lincoln Park,60614,41.92348,-87.64744,Apartment,Entire home/apt,6,1,2,2,$190.00 ,92
18668702,Lincoln Park,60614,41.92345,-87.64507,Apartment,Entire home/apt,4,1,2,1,$190.00 ,94
18669485,West Town,60622,41.90387,-87.6712,Apartment,Entire home/apt,6,1,2,2,$190.00 ,92
18669569,West Town,60622,41.90448,-87.67497,Apartment,Entire home/apt,6,1,3,3,$190.00 ,93
18670873,Logan Square,60647,41.91799,-87.72301,Apartment,Private room,1,1,1,1,$50.00 ,98
18672130,Near North Side,60611,41.89261,-87.62333,Apartment,Entire home/apt,6,3,3,4,"$1,124.00 ",98
18675162,Uptown,60640,41.96521,-87.6617,Apartment,Entire home/apt,4,1,0,1,$85.00 ,89
18687892,Logan Square,60647,41.92513,-87.71136,Condominium,Entire home/apt,8,2,3,4,$119.00 ,95
18688380,Near North Side,60610,41.89983,-87.63265,Apartment,Entire home/apt,2,1,0,1,$78.00 ,94
18690593,Humboldt Park,60647,41.91226,-87.7067,Condominium,Entire home/apt,10,2.5,3,6,$215.00 ,97
18691257,Logan Square,60647,41.92462,-87.70891,Apartment,Entire home/apt,2,1,0,1,$120.00 ,98
18697223,Lower West Side,60608,41.85824,-87.65223,Apartment,Entire home/apt,4,1,2,2,$130.00 ,98
18704537,Lake View,60657,41.93974,-87.66359,Apartment,Entire home/apt,10,2,4,7,$115.00 ,100
18706795,Near West Side,60612,41.87339,-87.6859,Condominium,Private room,2,1.5,1,1,$75.00 ,93
18708060,Albany Park,60625,41.97181,-87.71274,Apartment,Entire home/apt,4,1,1,2,$81.00 ,88
18708881,Near North Side,60610,41.89652,-87.63249,Serviced apartment,Entire home/apt,4,1,0,1,$121.00 ,100
18708974,Near West Side,60661,41.87981,-87.64619,Serviced apartment,Entire home/apt,2,1,0,1,$99.00 ,93
18717982,Lincoln Park,60614,41.93121,-87.65431,House,Entire home/apt,8,3,3,6,$650.00 ,100
18718810,Loop,60601,41.885,-87.62518,Apartment,Entire home/apt,4,1,1,1,$73.00 ,98
18722151,West Ridge,60660,41.99277,-87.67768,House,Entire home/apt,6,2,3,3,$168.00 ,98
18728230,Irving Park,60618,41.96,-87.71733,House,Shared room,1,1,1,2,$16.00 ,94
18728533,Irving Park,60618,41.95925,-87.71681,House,Shared room,1,1,1,2,$17.00 ,94
18728582,Irving Park,60618,41.96087,-87.71675,House,Shared room,1,1,1,2,$21.00 ,90
18728672,Irving Park,60618,41.95989,-87.71795,House,Shared room,1,1,1,2,$24.00 ,92
18728731,Irving Park,60618,41.96046,-87.71815,House,Shared room,1,1,1,2,$17.00 ,91
18735316,Hyde Park,60615,41.80076,-87.59991,Condominium,Private room,4,3,1,2,$60.00 ,92
18735326,Humboldt Park,60639,41.9099,-87.73227,Apartment,Entire home/apt,8,1,3,3,$95.00 ,96
18736077,Lake View,60657,41.9434,-87.6505,Apartment,Entire home/apt,9,3,4,4,$600.00 ,99
18736235,Near North Side,60610,41.89784,-87.63257,Serviced apartment,Entire home/apt,4,1,0,1,$140.00 ,100
18743864,Lake View,60657,41.93963,-87.65158,Loft,Entire home/apt,3,1,1,3,$91.00 ,99
18746761,West Town,60612,41.89573,-87.68876,House,Entire home/apt,8,3,4,6,$175.00 ,100
18747334,Near West Side,60661,41.87954,-87.64776,Serviced apartment,Entire home/apt,4,1,1,2,$140.00 ,90
18748744,Portage Park,60641,41.94574,-87.74438,House,Private room,2,1,1,1,$50.00 ,98
18749174,Woodlawn,60637,41.78088,-87.59383,Condominium,Private room,2,1,1,1,$52.00 ,99
18755550,Lake View,60657,41.93376,-87.65993,Apartment,Entire home/apt,8,1,3,5,$132.00 ,99
18756120,Lincoln Park,60614,41.91864,-87.65458,Apartment,Entire home/apt,6,1,3,4,$350.00 ,99
18756500,West Town,60622,41.90191,-87.67405,Apartment,Entire home/apt,4,1,2,2,$100.00 ,
18767905,Uptown,60613,41.96044,-87.65259,Condominium,Entire home/apt,3,1,1,1,$86.00 ,
18785874,Edgewater,60640,41.98027,-87.67287,Apartment,Private room,2,1,1,1,$65.00 ,98
18786342,West Town,60622,41.90104,-87.6718,Apartment,Entire home/apt,6,1,2,4,$80.00 ,100
18795741,West Town,60622,41.89598,-87.6951,Apartment,Private room,2,1,1,2,$75.00 ,97
18806489,Lincoln Square,60625,41.96283,-87.68564,House,Private room,2,1,1,1,$55.00 ,99
18820748,West Town,60642,41.89043,-87.66083,Condominium,Entire home/apt,7,2.5,3,4,$350.00 ,95
18822176,West Town,60642,41.89559,-87.66451,Apartment,Private room,2,1,1,1,$78.00 ,96
18824563,Logan Square,60647,41.9214,-87.71561,House,Entire home/apt,8,2,5,5,$97.00 ,100
18826549,Near West Side,60607,41.88484,-87.65948,Loft,Private room,1,1,0,1,$150.00 ,
18826618,Logan Square,60647,41.92017,-87.71546,House,Private room,4,1,2,3,$70.00 ,99
18836903,Edgewater,60660,41.98462,-87.66688,Condominium,Entire home/apt,6,2,3,3,$225.00 ,99
18837035,Loop,60601,41.88496,-87.62708,Apartment,Entire home/apt,4,2,2,2,$190.00 ,100
18837527,Rogers Park,60626,42.00804,-87.66333,Condominium,Entire home/apt,4,2,3,3,$175.00 ,94
18839230,New City,60609,41.81598,-87.66971,Bed and breakfast,Private room,2,1,1,1,$40.00 ,85
18843399,Uptown,60613,41.96091,-87.65621,Apartment,Private room,3,1,1,2,$60.00 ,97
18853537,Lake View,60657,41.94164,-87.66194,Apartment,Entire home/apt,8,1.5,3,7,$245.00 ,99
18854028,Lake View,60657,41.93576,-87.65747,House,Entire home/apt,6,1,2,3,$379.00 ,99
18855356,Lake View,60613,41.95,-87.66515,House,Entire home/apt,4,3,3,2,$350.00 ,96
18855639,West Town,60642,41.89285,-87.66143,House,Private room,2,1,1,1,$115.00 ,100
18856449,Jefferson Park,60630,41.9704,-87.76517,Apartment,Entire home/apt,3,1,0,2,$69.00 ,96
18857266,Grand Boulevard,60653,41.81176,-87.60868,Apartment,Entire home/apt,6,1,3,3,$110.00 ,98
18857798,West Town,60622,41.89981,-87.67233,Apartment,Shared room,1,1,1,1,$59.00 ,95
18864337,Portage Park,60641,41.95826,-87.75784,Apartment,Entire home/apt,6,1,2,2,$112.00 ,100
18871593,North Park,60659,41.99232,-87.71478,House,Private room,1,1,1,1,$28.00 ,93
18875441,Woodlawn,60637,41.7843,-87.61217,House,Private room,1,1,1,1,$46.00 ,95
18876938,West Town,60642,41.89555,-87.65376,Loft,Entire home/apt,12,2,3,4,$700.00 ,99
18878675,Forest Glen,60646,42.00273,-87.76568,House,Entire home/apt,8,2.5,4,4,$500.00 ,
18878959,Near West Side,60607,41.87253,-87.65488,Apartment,Private room,2,1,1,1,$48.00 ,93
18888006,West Town,60622,41.9028,-87.69261,Condominium,Private room,2,1,1,1,$60.00 ,100
18893157,Near North Side,60610,41.90762,-87.63465,Apartment,Entire home/apt,4,1,0,1,$145.00 ,100
18895130,Near North Side,60654,41.89272,-87.6268,Apartment,Entire home/apt,3,1,0,1,$200.00 ,99
18900360,Lake View,60613,41.94815,-87.65975,House,Entire home/apt,10,1.5,3,3,$295.00 ,93
18912348,Near North Side,60654,41.89107,-87.62907,Apartment,Entire home/apt,3,1,1,1,$139.00 ,100
18913057,Auburn Gresham,60620,41.75464,-87.66441,Apartment,Private room,2,1,1,2,$32.00 ,95
18917544,Near West Side,60607,41.86915,-87.65681,Condominium,Private room,2,1,1,1,$200.00 ,
18918084,Lake View,60657,41.93938,-87.65542,Apartment,Entire home/apt,4,1,1,1,$120.00 ,99
18919800,Lower West Side,60608,41.85693,-87.67001,Apartment,Private room,2,1,1,1,$31.00 ,93
18926227,Hyde Park,60615,41.79553,-87.60026,Apartment,Private room,1,1,1,1,$55.00 ,87
18926657,Logan Square,60647,41.92519,-87.71162,Apartment,Entire home/apt,6,1,2,3,$100.00 ,100
18928220,East Garfield Park,60612,41.8855,-87.70656,Condominium,Entire home/apt,10,1,3,5,$99.00 ,92
18930157,Lake View,60657,41.94488,-87.6515,House,Entire home/apt,8,2,3,3,$125.00 ,97
18932606,West Town,60622,41.90016,-87.67552,Apartment,Entire home/apt,2,1,1,1,$135.00 ,100
18933344,Uptown,60640,41.97059,-87.67297,House,Private room,2,1,1,1,$75.00 ,
18941958,Lincoln Square,60625,41.98034,-87.69016,Condominium,Entire home/apt,3,1,1,1,$99.00 ,100
18945340,North Lawndale,60612,41.86899,-87.69899,Condominium,Private room,2,1,1,1,$41.00 ,94
18949467,Lake View,60657,41.94456,-87.6542,House,Entire home/apt,8,3.5,4,7,$450.00 ,100
18949863,Belmont Cragin,60639,41.91681,-87.75598,Townhouse,Private room,2,1,0,1,$35.00 ,90
18963114,Lake View,60613,41.94877,-87.65147,Apartment,Entire home/apt,2,1,1,0,$105.00 ,91
18965236,Portage Park,60630,41.96628,-87.77182,Apartment,Entire home/apt,2,1,2,2,$45.00 ,75
18971737,West Town,60642,41.89556,-87.65851,Apartment,Entire home/apt,8,1,3,6,$237.00 ,98
18971989,Near North Side,60601,41.88838,-87.61765,Apartment,Entire home/apt,4,1,1,1,$200.00 ,100
18972920,Logan Square,60647,41.92129,-87.71103,Apartment,Entire home/apt,4,1,2,2,$85.00 ,97
18978187,Lincoln Square,60625,41.97606,-87.69088,Apartment,Entire home/apt,6,1,2,2,$79.00 ,98
18993193,South Shore,60649-2269,41.76871,-87.56881,Apartment,Entire home/apt,4,2,3,6,$84.00 ,92
18994664,Lake View,60657,41.94166,-87.65552,Apartment,Entire home/apt,8,2,3,3,$99.00 ,95
19000293,West Town,60642,41.89633,-87.66235,Guest suite,Private room,2,1,1,1,$65.00 ,99
19008628,Rogers Park,60626,42.01298,-87.67382,Condominium,Entire home/apt,3,2,0,1,$50.00 ,80
19013761,Lake View,60657,41.94462,-87.65225,Apartment,Private room,2,1,1,1,$80.00 ,99
19017796,Edison Park,60631,41.99707,-87.80762,Apartment,Entire home/apt,4,1,1,1,$83.00 ,100
19018397,Uptown,60640,41.96451,-87.67176,Apartment,Entire home/apt,6,1,2,3,$81.00 ,97
19018717,Bridgeport,60608,41.83602,-87.6556,Apartment,Entire home/apt,4,1,1,3,$69.00 ,99
19018922,Archer Heights,60632,41.80385,-87.71764,Guesthouse,Private room,3,1,1,2,$599.00 ,99
19038415,Norwood Park,60646,41.9931,-87.78361,House,Private room,2,1.5,1,1,$60.00 ,99
19038878,Lower West Side,60608,41.85456,-87.67829,Apartment,Private room,2,1,1,1,$46.00 ,98
19044554,Rogers Park,60626,42.01579,-87.66901,Apartment,Private room,2,1,1,1,$29.00 ,94
19047346,Logan Square,60647,41.91627,-87.71549,Apartment,Private room,2,1,1,2,$55.00 ,100
19051403,Lower West Side,60608,41.8564,-87.6583,Apartment,Entire home/apt,3,1,1,1,$70.00 ,99
19052529,Rogers Park,60626,42.02023,-87.66889,Apartment,Private room,2,1,1,1,$44.00 ,100
19066757,West Town,60642,41.90291,-87.66692,Apartment,Entire home/apt,3,1,2,2,$300.00 ,96
19069348,West Town,60622,41.90599,-87.67816,Apartment,Entire home/apt,4,1,2,2,$202.00 ,95
19073464,Woodlawn,60637,41.78194,-87.60771,Apartment,Entire home/apt,6,1,2,4,$90.00 ,92
19084559,Lower West Side,60608,41.85822,-87.65904,Apartment,Entire home/apt,6,1,2,4,$114.00 ,93
19087342,West Town,60622,41.90623,-87.68288,Apartment,Entire home/apt,10,2,4,4,$268.00 ,95
19088115,West Town,60622,41.90023,-87.6809,Apartment,Entire home/apt,6,2,3,3,$210.00 ,98
19088359,Near South Side,60605,41.86079,-87.62007,Condominium,Entire home/apt,2,1.5,1,1,$200.00 ,90
19093227,Humboldt Park,60651,41.89968,-87.72563,House,Entire home/apt,6,2,3,4,$69.00 ,91
19093790,Near North Side,60610,41.90529,-87.62939,Loft,Entire home/apt,2,1,1,3,$121.00 ,95
19100264,South Chicago,60617,41.73801,-87.56425,Apartment,Private room,2,1,1,1,$25.00 ,100
19101426,Lake View,60657,41.93409,-87.6396,Guesthouse,Entire home/apt,12,1.5,3,3,$350.00 ,98
19101743,Austin,60639,41.91501,-87.76106,Townhouse,Private room,3,1,1,2,$50.00 ,93
19111753,South Shore,60619,41.76593,-87.59142,Apartment,Private room,2,2,1,1,$52.00 ,95
19112227,Lincoln Park,60614,41.92374,-87.63946,Apartment,Entire home/apt,3,1,1,1,$110.00 ,100
19113654,West Ridge,60645,42.00668,-87.68313,Condominium,Private room,2,1,1,1,$35.00 ,96
19114011,Douglas,60616,41.83303,-87.61966,Townhouse,Private room,2,1,1,1,$60.00 ,94
19116268,Woodlawn,60637,41.7834,-87.59188,Apartment,Private room,2,1,1,1,$65.00 ,97
19118210,Irving Park,60618,41.955,-87.71299,Condominium,Private room,2,1.5,1,1,$75.00 ,98
19120473,Lake View,60657,41.94497,-87.66267,Condominium,Entire home/apt,4,2,2,2,$295.00 ,99
19122125,Lake View,60613,41.95417,-87.65192,Townhouse,Entire home/apt,4,2,2,2,$229.00 ,95
19123858,Near North Side,60610,41.90124,-87.63056,Apartment,Entire home/apt,2,1,0,1,$100.00 ,95
19124180,Near North Side,60610,41.90197,-87.63043,Apartment,Entire home/apt,2,1,0,1,$94.00 ,96
19131659,Garfield Ridge,60638,41.80505,-87.74871,Loft,Entire home/apt,4,1.5,2,2,$97.00 ,96
19136596,Bridgeport,60608,41.83384,-87.64805,Apartment,Entire home/apt,4,1,1,2,$90.00 ,100
19143990,Irving Park,60641,41.95709,-87.74184,House,Shared room,1,1,1,1,$25.00 ,92
19144279,Norwood Park,60646,41.99204,-87.78306,House,Private room,2,1.5,1,1,$50.00 ,99
19144299,Near West Side,60612,41.87942,-87.68473,Condominium,Entire home/apt,3,1,1,3,$87.00 ,86
19158517,Lincoln Park,60614,41.91398,-87.6428,Apartment,Entire home/apt,4,1,0,2,$200.00 ,100
19161640,Lincoln Park,60614,41.92553,-87.66455,Apartment,Private room,2,1,1,1,$110.00 ,100
19172265,Near North Side,60610,41.9031,-87.62936,Apartment,Entire home/apt,2,1,1,1,$150.00 ,
19181101,Lake View,60613,41.94986,-87.65085,House,Private room,2,1,1,1,$41.00 ,91
19181150,Grand Boulevard,60653,41.81857,-87.62315,Condominium,Entire home/apt,5,2,3,4,$130.00 ,96
19182676,Kenwood,60615,41.80467,-87.58608,Apartment,Private room,2,1,1,1,$50.00 ,97
19193521,Lincoln Park,60614,41.92951,-87.65483,Apartment,Entire home/apt,12,2,3,5,$200.00 ,93
19194773,West Town,60622,41.90215,-87.68762,Apartment,Entire home/apt,4,1,1,2,$75.00 ,100
19195727,Lake View,60613,41.94905,-87.64905,House,Private room,2,1,1,1,$41.00 ,93
19199181,East Garfield Park,60624,41.87334,-87.7131,House,Private room,2,3,1,1,$49.00 ,78
19199419,Portage Park,60630,41.96595,-87.76707,Apartment,Entire home/apt,8,2,2,2,$200.00 ,95
19206443,Armour Square,60616,41.84971,-87.63146,Apartment,Entire home/apt,6,1,2,3,$250.00 ,95
19208256,Logan Square,60647,41.92203,-87.71195,Loft,Entire home/apt,8,3,3,5,$450.00 ,99
19221071,Near North Side,60610,41.90524,-87.63306,Condominium,Private room,3,1,0,3,$133.00 ,
19230286,Rogers Park,60626,42.00604,-87.66069,Apartment,Entire home/apt,3,1,1,2,$46.00 ,94
19241474,West Town,60612,41.89546,-87.68507,Apartment,Private room,2,1,1,1,$53.00 ,99
19242207,West Town,60622,41.90263,-87.67561,Apartment,Private room,1,2,1,1,$45.00 ,99
19242274,Lincoln Park,60614,41.91462,-87.64969,Townhouse,Entire home/apt,3,1,1,1,$149.00 ,99
19243410,Lake View,60613,41.94662,-87.65556,House,Shared room,1,1,1,1,$150.00 ,90
19245639,Avondale,60647,41.93331,-87.70056,Apartment,Entire home/apt,2,1,1,1,$95.00 ,99
19246946,Armour Square,60616,41.85208,-87.63796,Condominium,Entire home/apt,8,1.5,3,4,$150.00 ,99
19249102,Lincoln Park,60614,41.92841,-87.64193,Condominium,Entire home/apt,5,1,2,2,$150.00 ,94
19249295,Edgewater,60660,41.99537,-87.66437,Apartment,Private room,2,1,1,1,$42.00 ,100
19263774,Rogers Park,60626,42.02042,-87.66687,Apartment,Private room,2,1,1,1,$48.00 ,100
19266619,West Town,60622,41.90175,-87.67017,Apartment,Entire home/apt,2,1,1,1,$135.00 ,98
19269442,Lincoln Square,60625,41.97005,-87.69422,Apartment,Entire home/apt,2,1,0,1,$75.00 ,99
19283060,Near West Side,60612,41.87358,-87.68473,Condominium,Private room,3,1,1,1,$50.00 ,90
19285860,Logan Square,60647,41.91697,-87.70457,Apartment,Entire home/apt,4,1,1,2,$99.00 ,90
19295611,Logan Square,60647,41.9311,-87.68996,Apartment,Private room,2,1,1,1,$50.00 ,99
19296884,Lincoln Park,60614,41.92321,-87.64662,Townhouse,Entire home/apt,6,2,2,2,$249.00 ,80
19308810,Lake View,60613,41.9504,-87.65017,Condominium,Private room,4,1,1,2,$77.00 ,95
19315413,Hyde Park,60615,41.79558,-87.58474,Apartment,Private room,2,1,1,1,$60.00 ,100
19327931,Lincoln Square,60625,41.96886,-87.68699,Apartment,Entire home/apt,8,2,3,5,$350.00 ,
19330893,West Town,60647,41.91204,-87.67618,Apartment,Private room,2,1,1,1,$64.00 ,97
19343583,Near West Side,60612,41.87854,-87.68115,Apartment,Private room,6,1,1,4,$64.00 ,98
19347386,Hyde Park,60615,41.7969,-87.59863,Apartment,Private room,1,1,1,1,$59.00 ,99
19348305,Lake View,60657,41.93649,-87.64671,Condominium,Entire home/apt,6,2,2,2,$390.00 ,100
19363258,Rogers Park,60626,42.02228,-87.66789,Apartment,Private room,2,1,1,1,$50.00 ,99
19376768,Lake View,60657,41.9459,-87.64724,Apartment,Entire home/apt,3,1,1,1,$130.00 ,98
19399921,West Town,60642,41.90046,-87.66332,Condominium,Entire home/apt,7,2.5,3,5,$399.00 ,100
19412268,West Town,60622,41.90749,-87.67566,Apartment,Entire home/apt,15,2,4,5,$650.00 ,98
19414085,Lake View,60657,41.94605,-87.6552,Apartment,Entire home/apt,8,2,2,4,$150.00 ,98
19417835,Loop,60601,41.88783,-87.62148,Apartment,Entire home/apt,3,1,0,2,$179.00 ,100
19422982,Near North Side,60611,41.89529,-87.6268,Apartment,Private room,4,1,1,2,$100.00 ,89
